date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:52:29	39750/39750	---M--	200	added ('OK')	image/jpeg	etag:%229b46-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-07.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-07.jpg	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:30	33590/33590	---M--	200	added ('OK')	image/jpeg	etag:%228336-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-14.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-14.jpg	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:30	86696/86696	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/project-view.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/project-view.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:30	386/386	---M--	200	added ('OK')	image/png	etag:%22182-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/close.png	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/close.png	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:30	511/511	---M--	200	added ('OK')	image/png	etag:%221ff-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/vertical.png	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/vertical.png	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:30	485/485	---M--	200	added ('OK')	image/png	etag:%221e5-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/horizontal.png	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/horizontal.png	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:31	679/679	---M--	200	added ('OK')	image/png	etag:%222a7-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/two-col.png	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/two-col.png	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:31	555/555	---M--	200	added ('OK')	image/png	etag:%2222b-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/boxed.png	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/boxed.png	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:31	884/884	---M--	200	added ('OK')	image/png	etag:%22374-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/dark.png	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/dark.png	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:31	620/620	---M--	200	added ('OK')	image/png	etag:%2226c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/compact.png	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/compact.png	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:31	682/682	---M--	200	added ('OK')	image/png	etag:%222aa-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/small-hover.png	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/small-hover.png	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:32	565/565	---M--	200	added ('OK')	image/png	etag:%22235-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/detached.png	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/detached.png	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:32	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264c3aed9-4d7%22	https://smarthr.dreamguystech.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:32	35658/35658	---M-Z	200	added ('OK')	application/javascript	etag:%228b4a-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/morris/morris.min.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/plugins/morris/morris.min.js	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:32	93253/93253	---M-Z	200	added ('OK')	application/javascript	etag:%2216c45-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/raphael/raphael.min.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/plugins/raphael/raphael.min.js	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:33	774/774	---MCZ	200	added ('OK')	application/javascript	etag:W/%22472-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/chart.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/chart.js	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:33	980/980	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a8-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/greedynav.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/greedynav.js	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:33	1125/1125	---MCZ	200	added ('OK')	application/javascript	etag:W/%22465-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/layout.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/layout.js	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:34	41225/41225	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e8f2-5ffb0f6f2fd80-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/theme-settings.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/theme-settings.js	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:35	7190/7190	---M--	200	added ('OK')	image/jpeg	etag:%221c16-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-01.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-01.jpg	(from https://smarthr.dreamguystech.com/html/template/activities.html)
11:52:35	26974/26974	---M--	200	added ('OK')	image/jpeg	etag:%22695e-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-16.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-16.jpg	(from https://smarthr.dreamguystech.com/html/template/activities.html)
11:52:35	21386/21386	---M--	200	added ('OK')	image/jpeg	etag:%22538a-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-10.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-10.jpg	(from https://smarthr.dreamguystech.com/html/template/chat.html)
11:52:36	4404/4404	---M--	200	added ('OK')	image/jpeg	etag:%221134-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/placeholder.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/placeholder.jpg	(from https://smarthr.dreamguystech.com/html/template/chat.html)
11:52:36	396/396	---M--	200	added ('OK')	image/png	etag:%2218c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/attachment.png	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/attachment.png	(from https://smarthr.dreamguystech.com/html/template/chat.html)
11:52:36	932/932	---M-Z	200	added ('OK')	application/javascript	etag:%223a4-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/dropfiles.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/dropfiles.js	(from https://smarthr.dreamguystech.com/html/template/chat.html)
11:52:36	1372/1372	---M-Z	200	added ('OK')	text/css	etag:%2255c-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/bootstrap-tagsinput/bootstrap-tagsinput.css	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/plugins/bootstrap-tagsinput/bootstrap-tagsinput.css	(from https://smarthr.dreamguystech.com/html/template/profile.html)
11:52:37	66812/66812	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/assets-details.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets-details.html	(from https://smarthr.dreamguystech.com/html/template/profile.html)
11:52:37	487/487	---M--	200	added ('OK')	image/png	etag:%221e7-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/laptop.png	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/laptop.png	(from https://smarthr.dreamguystech.com/html/template/profile.html)
11:52:37	74631/74631	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/user-asset-details.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/user-asset-details.html	(from https://smarthr.dreamguystech.com/html/template/profile.html)
11:52:37	809/809	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22329-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/icons/eye.svg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/icons/eye.svg	(from https://smarthr.dreamguystech.com/html/template/profile.html)
11:52:38	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/keyboard.png	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/keyboard.png	(from https://smarthr.dreamguystech.com/html/template/profile.html)
11:52:38	857/857	---M--	200	added ('OK')	image/png	etag:%22359-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/mouse.png	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/mouse.png	(from https://smarthr.dreamguystech.com/html/template/profile.html)
11:52:38	8921/8921	---M-Z	200	added ('OK')	application/javascript	etag:%2222d9-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/bootstrap-tagsinput/bootstrap-tagsinput.min.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/plugins/bootstrap-tagsinput/bootstrap-tagsinput.min.js	(from https://smarthr.dreamguystech.com/html/template/profile.html)
11:52:38	47302/47302	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/localization.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/localization.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
11:52:39	46568/46568	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/theme-settings.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/theme-settings.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
11:52:39	54766/54766	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jul%202023%2013:00:50%20GMT	https://smarthr.dreamguystech.com/html/template/roles-permissions.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/roles-permissions.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
11:52:39	47476/47476	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/email-settings.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/email-settings.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
11:52:39	82389/82389	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/performance-setting.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/performance-setting.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
11:52:39	53126/53126	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/approval-setting.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/approval-setting.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
11:52:40	46061/46061	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/invoice-settings.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/invoice-settings.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
11:52:40	49702/49702	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/salary-settings.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/salary-settings.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
11:52:40	46639/46639	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202023%2018:23:00%20GMT	https://smarthr.dreamguystech.com/html/template/notifications-settings.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/notifications-settings.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
11:52:40	2315/2315	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/change-password.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/change-password.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
11:52:41	51927/51927	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/leave-type.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/leave-type.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
11:52:41	45974/45974	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/toxbox-setting.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/toxbox-setting.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
11:52:41	46121/46121	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/cron-setting.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/cron-setting.html	(from https://smarthr.dreamguystech.com/html/template/settings.html)
11:52:41	36555/36555	---M--	200	added ('OK')	image/jpeg	etag:%228ecb-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-04.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-04.jpg	(from https://smarthr.dreamguystech.com/html/template/employee-dashboard.html)
11:52:42	92323/92323	---M--	200	added ('OK')	image/jpeg	etag:%22168a3-5ffb0f6f2fd80%22	https://smarthr.dreamguystech.com/html/template/assets/img/video-call.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/video-call.jpg	(from https://smarthr.dreamguystech.com/html/template/video-call.html)
11:52:42	37332/37332	---M--	200	added ('OK')	image/jpeg	etag:%2291d4-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-11.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-11.jpg	(from https://smarthr.dreamguystech.com/html/template/incoming-call.html)
11:52:42	15605/15605	---M-Z	200	added ('OK')	text/css	etag:%223cf5-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/css/fullcalendar.min.css	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/css/fullcalendar.min.css	(from https://smarthr.dreamguystech.com/html/template/events.html)
11:52:43	253681/253681	---MCZ	200	added ('OK')	application/javascript	etag:%223def1-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/jquery-ui.min.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/jquery-ui.min.js	(from https://smarthr.dreamguystech.com/html/template/events.html)
11:52:43	211327/211327	---M-Z	200	added ('OK')	application/javascript	etag:%223397f-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/fullcalendar.min.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/fullcalendar.min.js	(from https://smarthr.dreamguystech.com/html/template/events.html)
11:52:43	9584/9584	---M-Z	200	added ('OK')	application/javascript	etag:%222570-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/jquery.fullcalendar.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/jquery.fullcalendar.js	(from https://smarthr.dreamguystech.com/html/template/events.html)
11:52:43	43717/43717	---M--	200	added ('OK')	image/jpeg	etag:%22aac5-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-12.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-12.jpg	(from https://smarthr.dreamguystech.com/html/template/contacts.html)
11:52:44	45645/45645	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/compose.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/compose.html	(from https://smarthr.dreamguystech.com/html/template/inbox.html)
11:52:44	49052/49052	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/mail-view.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/mail-view.html	(from https://smarthr.dreamguystech.com/html/template/inbox.html)
11:52:45	91608/91608	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/employees-list.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/employees-list.html	(from https://smarthr.dreamguystech.com/html/template/employees.html)
11:52:45	28157/28157	---M--	200	added ('OK')	image/jpeg	etag:%226dfd-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-24.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-24.jpg	(from https://smarthr.dreamguystech.com/html/template/leaves.html)
11:52:45	29033/29033	---M--	200	added ('OK')	image/jpeg	etag:%227169-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-15.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-15.jpg	(from https://smarthr.dreamguystech.com/html/template/leaves.html)
11:52:45	38461/38461	---M--	200	added ('OK')	image/jpeg	etag:%22963d-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-20.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-20.jpg	(from https://smarthr.dreamguystech.com/html/template/leaves.html)
11:52:46	26591/26591	---M--	200	added ('OK')	image/jpeg	etag:%2267df-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-25.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-25.jpg	(from https://smarthr.dreamguystech.com/html/template/leaves.html)
11:52:46	10982/10982	---M-Z	200	added ('OK')	application/javascript	etag:%222ae6-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/multiselect.min.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/multiselect.min.js	(from https://smarthr.dreamguystech.com/html/template/leave-settings.html)
11:52:47	87044/87044	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/shift-list.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/shift-list.html	(from https://smarthr.dreamguystech.com/html/template/shift-scheduling.html)
11:52:47	89906/89906	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/clients-list.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/clients-list.html	(from https://smarthr.dreamguystech.com/html/template/clients.html)
11:52:47	59673/59673	---M--	200	added ('OK')	image/jpeg	etag:%22e919-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-29.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-29.jpg	(from https://smarthr.dreamguystech.com/html/template/clients.html)
11:52:47	28608/28608	---M--	200	added ('OK')	image/jpeg	etag:%226fc0-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-18.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-18.jpg	(from https://smarthr.dreamguystech.com/html/template/clients.html)
11:52:48	36286/36286	---M--	200	added ('OK')	image/jpeg	etag:%228dbe-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-28.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-28.jpg	(from https://smarthr.dreamguystech.com/html/template/clients.html)
11:52:48	9898/9898	---M-Z	200	added ('OK')	text/css	etag:%2226aa-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/css/ckeditor.css	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/css/ckeditor.css	(from https://smarthr.dreamguystech.com/html/template/projects.html)
11:52:48	104854/104854	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jul%202023%2013:00:50%20GMT	https://smarthr.dreamguystech.com/html/template/project-list.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/project-list.html	(from https://smarthr.dreamguystech.com/html/template/projects.html)
11:52:48	762370/762370	---MCZ	200	added ('OK')	application/javascript	etag:%22ba202-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/ckeditor.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/ckeditor.js	(from https://smarthr.dreamguystech.com/html/template/projects.html)
11:52:49	35569/35569	---M--	200	added ('OK')	image/jpeg	etag:%228af1-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-26.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-26.jpg	(from https://smarthr.dreamguystech.com/html/template/tasks.html)
11:52:49	6276/6276	---M-Z	200	added ('OK')	application/javascript	etag:%221884-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/task.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/task.js	(from https://smarthr.dreamguystech.com/html/template/tasks.html)
11:52:49	1200/1200	---M-Z	200	added ('OK')	application/javascript	etag:%224b0-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/jquery.ui.touch-punch.min.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/jquery.ui.touch-punch.min.js	(from https://smarthr.dreamguystech.com/html/template/task-board.html)
11:52:50	84669/84669	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/ticket-view.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/ticket-view.html	(from https://smarthr.dreamguystech.com/html/template/tickets.html)
11:52:50	69820/69820	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/create-estimate.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/create-estimate.html	(from https://smarthr.dreamguystech.com/html/template/estimates.html)
11:52:50	69024/69024	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/estimate-view.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/estimate-view.html	(from https://smarthr.dreamguystech.com/html/template/estimates.html)
11:52:50	70220/70220	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/edit-estimate.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/edit-estimate.html	(from https://smarthr.dreamguystech.com/html/template/estimates.html)
11:52:51	69861/69861	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/create-invoice.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/create-invoice.html	(from https://smarthr.dreamguystech.com/html/template/invoices.html)
11:52:51	70125/70125	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/edit-invoice.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/edit-invoice.html	(from https://smarthr.dreamguystech.com/html/template/invoices.html)
11:52:53	70530/70530	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/sub-category.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/sub-category.html	(from https://smarthr.dreamguystech.com/html/template/categories.html)
11:52:53	69805/69805	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/user-all-jobs.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/user-all-jobs.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:52:53	71701/71701	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/saved-jobs.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/saved-jobs.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:52:54	71791/71791	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/applied-jobs.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/applied-jobs.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:52:54	71765/71765	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/interviewing.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/interviewing.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:52:54	69436/69436	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/offered-jobs.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/offered-jobs.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:52:54	69819/69819	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202023%2012:20:06%20GMT	https://smarthr.dreamguystech.com/html/template/visited-jobs.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/visited-jobs.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
